h3_05,pop_total,pop_density_per_km2,total_idps_district,num_idp_hh_displaced_to_dtm_12m,exposure_drought_pct,exposure_extreme_heat_pct,exposure_flooding_pct,conflict_incidents,conflict_fatalities,num_idp_hh_displaced_from_dtm_12m,ipc3_pct,pct_wasted,pct_stunted_mod_sev,prim_school_walk_30m_plus_pct,sec_school_walk_30m_plus_pct,num_schools_per_1000_children,bemonc_walk_60m_plus_pct,num_health_facilities_per_10000
8552e18ffffffff,19430.27055143354,4.125547783822034,1045.518368056547,0.0,0.0,0.065976715597644,0.060531766039410295,0.8772114474729211,0.0,0.0,0.3331533907080661,0.111,0.396,0.31476407964768105,0.8353338423936691,2.1438618212196663,1.0,5.097649786895845
8552e193fffffff,15392.0,4.228532003,1234.0,0.0,0.0,0.195816008,0.134550416,1.0,0.0,0.0,0.3,0.111,0.396,0.26,0.84,1.9,1.0,5.12
8552e197fffffff,15392.0,4.228532003,1234.0,0.0,0.0,0.195816008,0.134550416,1.0,0.0,0.0,0.3,0.111,0.396,0.26,0.84,1.9,1.0,5.12
8552e19bfffffff,16615.26993344741,4.125460513409378,1214.1829002487136,0.0,0.0,0.1647719650925224,0.11767867169930084,1.0,0.0,0.0,0.30792683990051456,0.11100000000000002,0.3960000000000001,0.2663414719204117,0.8368292640397941,1.9618293512240137,1.0,5.075609696557119
8552e1a3fffffff,14329.0,6.250497531,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.111,0.396,0.53,0.89,2.17,1.0,6.17
8552e1a7fffffff,14329.0,6.250497531,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.111,0.396,0.53,0.89,2.17,1.0,6.17
8552e1abfffffff,17130.683501830223,5.397735187574002,523.4558391131097,0.0,0.0,0.0,0.008976871906184805,0.31913469664315086,0.0,0.0,0.35,0.111,0.396,0.4565990197720753,0.8676605712349794,2.2082961635971783,1.0,5.745550853464609
8552e1affffffff,16870.30970452093,7.259001122846227,362.25068812561324,0.0,0.0,0.0,0.05405192963442605,0.18339711709979262,0.0,0.0,0.34563154886245495,0.111,0.396,0.4904397337495748,0.8579410167978164,2.0714384026557324,1.0,5.983745389272871
8552e1b3fffffff,15055.65378589711,4.868306650591113,922.3339408359853,0.0,0.0,0.13385742573138157,0.0919770171029454,0.6835877571938938,0.0,0.0,0.3158206121403053,0.11100000000000002,0.396,0.3454313055576487,0.8558206121403054,1.9854313055576487,1.0,5.452232854946412
8552e1b7fffffff,14329.0,6.250497531,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.111,0.396,0.53,0.89,2.17,1.0,6.17
8552e1bbfffffff,15083.58516924921,6.008574811033755,329.27116373635465,0.0,0.0,0.001411868805675062,0.0033633409942645464,0.0922905711003188,0.0,0.0,0.3496394909639678,0.11099999999999999,0.396,0.508484761418101,0.8836838636373905,2.178262898050987,1.0,6.049272391038357
8552e1c3fffffff,23108.0,3.578389633,1109.0,0.0,0.0,0.0,0.028128787,1.0,0.0,0.0,0.35,0.111,0.396,0.3,0.82,2.29,1.0,4.84
8552e1c7fffffff,23108.0,3.578389633,1109.0,0.0,0.0,0.0,0.028128787,1.0,0.0,0.0,0.35,0.111,0.396,0.3,0.82,2.29,1.0,4.84
8552e1cbfffffff,39215.02577804262,9.314247655794867,1201.0568849185406,0.0,0.0,0.0,0.10827130917677018,4.347523087946924,3.347523087946924,1.673761543973462,0.3290779807003317,0.111,0.396,0.25815596140066344,0.6986522880619239,1.817162363827497,1.0,4.128651343811279
8552e1cffffffff,23108.0,3.578389633,1109.0,0.0,0.0,0.0,0.028128787,1.0,0.0,0.0,0.35,0.111,0.396,0.3,0.82,2.29,1.0,4.84
8552e1d3fffffff,23108.0,3.578389633,1109.0,0.0,0.0,0.0,0.028128787,1.0,0.0,0.0,0.35,0.111,0.396,0.3,0.82,2.29,1.0,4.84
8552e1d7fffffff,23108.0,3.578389633,1109.0,0.0,0.0,0.0,0.028128787,1.0,0.0,0.0,0.35,0.111,0.396,0.3,0.82,2.29,1.0,4.84
8552e1dbfffffff,27838.499486301047,5.262963421123919,1136.0363413344305,0.0,0.0,0.0,0.051665979105627396,1.9831396848883793,0.9831396848883793,0.49156984244418966,0.3438553769694476,0.111,0.396,0.2877107539388952,0.7843611864227962,2.1511315195095166,1.0,4.63108281696122
8552e203fffffff,40290.81939694782,58.0104272081459,1287.0700807428368,0.0,0.0,0.0,0.10553472638208598,2.8859021561281377,0.4787159675561435,0.48128867498518885,0.32016635637142127,0.05899999999999999,0.5079999999999999,0.06603623591340158,0.40130330888553883,1.5404316107890372,0.9999999999999999,1.9983389934271925
8552e207fffffff,37171.09106515547,79.04169446098291,1355.9383525634657,0.0,0.0,0.0,0.10337166430232417,5.652145722656516,0.26377077084646094,1.014438014191907,0.318372693407901,0.059,0.508,0.060459570282507175,0.3406949510987096,1.6960251922817677,0.9999999999999999,1.8911724480460532
8552e20bfffffff,59614.52930759612,58.872518537719074,962.4099838015761,0.0,0.0,0.0,0.4121631207203204,21.987092740123323,1.1261817288667595,0.986136293249347,0.3050994691213281,0.12024253167878145,0.5312690012844284,0.09203915270265164,0.4199321828409436,1.330557221592762,1.0,1.8569838168787451
8552e20ffffffff,59913.06520666125,169.83196794128384,2249.1251601978806,0.0,0.0,0.0,0.08906720954102332,11.98397785219193,21.619377951279304,0.03528949868775647,0.2777890441714506,0.19450624029396485,0.442773267383922,0.045255327416966494,0.47580017381921064,1.2254166897029424,1.0,1.5989162356324362
8552e213fffffff,42063.88892914691,70.44742260511372,2016.8444558795509,0.0,0.0,0.0,0.04457747166792034,5.437902788400212,1.781048605799894,2.218951394200106,0.35,0.059,0.508,0.06437902788400211,0.48514718726099526,1.0701794103330122,1.0,3.1199494819550555
8552e217fffffff,41924.30311851032,101.33223683282907,2135.9181854922654,0.0,0.0,0.0,0.037428352006938406,3.1912599095121896,1.3652399662372605,0.33909328426237284,0.368261998311863,0.059,0.508,0.12226242077419623,0.4541750198693181,1.2335602153284673,1.0,1.8593671932357652
8552e21bfffffff,53887.93605474741,54.42992095863308,2369.157920192658,0.0,0.0,0.0,0.1772402757147099,7.184176987332487,2.6986490013353936,1.0899775480104952,0.3449774833555899,0.07137781225841533,0.5136176224865115,0.05052589737381689,0.5286362798359666,0.9475190656139917,1.0,2.415983195338993
8552e223fffffff,60093.228179071644,255.42504732094181,3965.0687384140715,0.0,0.0,0.0,0.0,6.307307423730787,0.5861558920581684,0.30923818867074376,0.3948460301888209,0.059,0.508,0.02019551171786185,0.2758843774680741,1.3520684058583088,1.0,1.62452598139975
8552e227fffffff,50635.15020823259,62.13438926134701,1287.9735404971273,0.0,0.0,0.0,0.0,10.102310811253803,1.0,2.9999999999999996,0.35,0.059,0.508,0.02448844594373098,0.41,1.5466116892106005,1.0,3.8554897974870457
8552e22bfffffff,53616.49657649895,76.59410042637762,5599.228518763368,0.0,0.0,0.0,0.007719783403642406,19.2872570349743,6.06471406034926,1.222342316191002,0.36677949056083653,0.1444398684831138,0.368876674328381,0.08926973291183382,0.4914857942899812,1.6784250165658088,1.0,4.106967684325806
8552e22ffffffff,77459.61469646775,57.03351099829549,6650.9218815397035,0.0,0.0,0.0,0.012899932177776723,25.95720148254155,9.721301391574377,2.4891094625893024,0.3504315711652892,0.11380457822674768,0.41876068678122497,0.034549888024800274,0.37969182468758955,1.5687875504060516,0.9999999999999999,3.6146092715181735
8552e233fffffff,52611.64388610512,146.19988374073333,3440.886449804018,0.0,0.0,0.0,0.0,2.9048274601593125,0.0016742437428472524,0.9048274601593129,0.3849195423306781,0.059,0.508,0.044045020083772646,0.2612363468346909,1.3318764749575975,1.0,1.4693496384753053
8552e237fffffff,64329.53106717043,73.47411468485319,2010.4120471954361,0.0,0.0,0.0,0.0,4.646965004451688,0.8823216681505627,2.646965004451688,0.3558839165924718,0.05899999999999998,0.5079999999999999,0.04646965004451688,0.3935250335410787,1.3094142665479547,0.9999999999999999,1.645287550311618
8552e23bfffffff,27073.05512153148,124.63781986811671,1364.857751474014,0.0,0.0,0.0,0.002460085234581797,47.17159956959051,8.163541975406424,5.063157122847201,0.40775811724565897,0.08628387150480996,0.49486674659768465,0.03812798606522641,0.3771100389315783,2.745626735594079,0.9999999999999999,4.991853521065606
8552e243fffffff,79760.73531307923,94.56970949427327,926.387720084877,0.02485152141360263,0.0024843838410435605,0.0,0.7359214581943159,40.173778248817676,0.29821825696323156,1.762054706336606,0.307812496447605,0.18899999999999997,0.567,0.13718936166616189,0.44899850668838814,1.0215314576230816,0.9999999999999999,2.164767559233193
8552e247fffffff,79686.01113896052,90.99336536101055,768.8244926553625,0.0,0.0,0.0,0.7402888876456913,40.799360801548595,0.015006130792544276,1.7241180415377215,0.3068651210237005,0.1890526810974632,0.5669358248449085,0.13895514328015193,0.44656888147666496,1.0271904045315623,1.0000000000000002,2.125102916778581
8552e24bfffffff,87990.67220915777,314.47682692230586,10979.988804126357,3.0576397937879243,0.6147795011739339,0.0,0.3905666052625679,23.964239165734828,18.95876837011782,5.688022529214533,0.3128356152722215,0.189,0.567,0.04489655413985163,0.41612518125576037,0.7814806700753467,0.9999999999999999,3.3686351965599606
8552e24ffffffff,70659.8694251648,242.6550233241059,2643.387801796226,0.11242959191186168,0.14982124312456224,0.0,0.45675441106320824,2.6882857770671995,0.0,0.1630551558858555,0.3374646255919586,0.20763924385322488,0.5442940120333443,0.0675278388824853,0.49172737509021924,0.7791648947361702,0.9999999999999999,3.657241890548966
8552e253fffffff,81271.81929797982,72.93894957094376,731.5030741745279,0.0,0.009400516672900079,0.0,0.7714498143080268,48.14737751464529,0.11193926972149167,1.972015182569627,0.3013992408715186,0.189,0.567,0.1463619737340515,0.4258022773854441,1.0663619737340515,1.0,1.8446828846882293
8552e257fffffff,80109.73198926414,66.85938080632422,484.44702709272735,0.0,0.0,0.0,0.7666282215219838,46.43114969756006,0.03878524789363261,1.9870715840354558,0.30064642079822723,0.18731930592460924,0.5662372234580919,0.14857787424390015,0.43142212575609984,1.0681900217649638,1.0,1.858144902057663
8552e25bfffffff,130197.68852803885,188.28541215741967,31499.66384459781,6.522586760295982,0.6673313993762956,0.0,0.7909686790334417,102.67565025263048,78.4529249752775,21.522289317956517,0.3022735481465715,0.189,0.567,0.06255644031521436,0.4884052231632454,1.0559355413685443,1.0,2.4365465589200372
8552e263fffffff,77007.9910012593,349.3854082087178,815.0055931942388,0.0,0.0,0.0,0.010910895591387465,1.5898737759377728,1.6786426274010018,0.0,0.31434395758264183,0.3017879943991837,0.35395107563058087,0.01787499363760256,0.27680525345908696,1.138562575813602,1.0,2.33069457790912
8552e267fffffff,40425.71561316819,160.90755418299597,2095.6026519011116,0.0,0.029128687912193474,0.03675362100630619,0.029128687912193474,0.711397182428955,0.007448830790529366,0.0,0.3499467940657819,0.17219366960055374,0.32404469298474314,0.12758824827815185,0.5323971661278654,1.3828748734531195,1.0,4.444741520838556
8552e26bfffffff,63549.159871106865,200.07574423168234,645.7225016037323,0.0,0.0,0.0,0.14225934332648,0.0,0.0,0.0,0.3036693586837909,0.3406435343910009,0.3629177387056156,0.055067968102562787,0.4501553243805897,1.0983489063464411,1.0,2.0823034388731987
8552e26ffffffff,50005.23771988249,149.1303173009078,614.055600572105,0.0,0.09768721082359415,0.12325851183535672,0.18258930095017661,0.4524184323152958,0.0,0.0,0.3368026396771536,0.22003839157516059,0.33508578267119093,0.15779293756483692,0.43309480665554045,1.1689824026379914,1.0,3.713437943630592
8552e273fffffff,94842.28435024357,341.26236239715445,2487.9881871648226,0.0,0.0,0.0,0.04528743834968712,16.53287554528738,28.438184998904543,0.06633929880220188,0.2727744495950457,0.34151596466617273,0.3763577174927444,0.03204883536301039,0.42248677281839336,0.7428026782141417,0.9999999999999999,1.5644869387318863
8552e277fffffff,72900.92398027018,261.6261807834165,2233.8662658351996,0.0,0.0,0.0,0.005927637686828747,11.432538737664864,13.526801055797566,0.3679666741986535,0.31341878817161106,0.2777908796834564,0.35945632374273745,0.06390502061040843,0.44859061427989805,1.1453460421974042,1.0,3.052980439325962
8552e27bfffffff,61460.404422026535,296.9609963478502,1306.7338162758654,0.0,0.13502086681421976,0.0,0.18464339391068765,1.7180163462952045,1.7470490195407682,0.0,0.3081504346634705,0.32210585969744376,0.4048528618231141,0.037296102797507266,0.2634465106219135,0.9577062748378898,1.0,2.794700654263976
8552e283fffffff,21768.27008119101,59.36226278208183,2223.0541736093473,1.8693353167548548,0.0,0.0,0.02588443130276923,39.282432457044166,3.9186360695696765,3.7724520912552517,0.30276715408048216,0.16314899745395745,0.5040324191446112,0.05601685324679316,0.3764036758878913,2.237585468901904,0.995040523930764,4.472886621561619
8552e287fffffff,34078.32387698558,77.96038197589696,1761.9668255964202,0.4787683318288926,0.0,0.0,0.012174955004541226,7.38137120243512,1.8781878065223996,3.8010284387804267,0.34544267675025997,0.0657027566456045,0.5077446568896913,0.08426795407395711,0.4616528777840477,1.2064923565405767,0.9996808211121142,3.632628617150932
8552e28bfffffff,44824.78479650631,57.85171734965539,2375.3263747608435,0.0,0.0,0.0,0.09808574267388305,7.122592013944756,2.505340751093521,0.9291103595322999,0.33977637697595214,0.06922233418591911,0.5076105777452983,0.03884827689725987,0.499890286832402,1.2293495314840577,0.999513222181623,2.925825542288132
8552e28ffffffff,31023.855811558,96.42430858967919,1757.5222103602105,0.0,0.0,0.0,0.0,2.137453951137066,0.5645787409175086,0.7039559125968017,0.3282289370458754,0.05899999999999999,0.5079999999999999,0.051170145714485145,0.4325831496367003,1.7766121165518376,1.0,3.8633353502375494
8552e293fffffff,25267.642208476846,35.58139537980609,10720.091209563148,10.554673683290583,0.0,0.0,0.057499907184054136,81.87145079963885,6.723488232289255,7.433390366582168,0.30404472052712056,0.269,0.5,0.09164364010060969,0.2943947841951524,2.3763719065418196,0.9899999999999999,4.043998030212479
8552e297fffffff,21604.340016786944,34.99817836343642,3362.25726900807,14.42023629315425,0.0,0.0,0.00042313318687761426,34.43979952861432,29.83440252683494,19.342934465574817,0.3016290427158077,0.26215802059360765,0.5002606468345292,0.08012140118947125,0.5066490350621113,1.6303098482123373,0.9903258085431615,5.293032264638428
8552e29bfffffff,20534.81549922735,32.0313072712817,1698.4108401335275,0.0,0.0,0.0,0.1848093633606221,55.827299054888186,4.130300105012424,1.623233298329192,0.3229461116945134,0.17262633088304344,0.5036713778711222,0.08164311064438923,0.25246466596658385,2.170256210787536,0.9945892223389026,3.9893772181384057
8552e2a3fffffff,10539.257727487666,14.520915454548092,556.1004639555542,0.0,0.0,0.0,0.31846605853647847,0.0626960089236881,0.0,0.2507840356947524,0.39686519955381566,0.059,0.508,0.5536990376798411,0.9255799179475517,2.666677030987075,1.0,3.9219436031232906
8552e2a7fffffff,10287.135839404953,12.424531971227037,450.14267697491744,0.0,0.0,0.0,0.297924716801184,0.02285222088882978,0.004570444177765956,0.013711332533297869,0.3997714777911117,0.059,0.508,0.5676233690275616,0.9375776645857841,2.7234642648257945,1.0,3.8898079094835816
8552e2abfffffff,34142.27330770045,47.09996232362027,1194.475785648997,0.0,0.0,0.0,0.16724288257957837,1.4437322840507478,5.87244928126253e-05,0.031744620668758446,0.3442397871010363,0.059,0.508,0.19913144188639045,0.5219141184949193,1.9685340927413986,1.0,2.315810856500246
8552e2affffffff,43022.78116730032,49.85781518948057,1409.3064726447174,0.0,0.0,0.0,0.1173159625206848,2.804994891094316,0.5296499430729552,1.5889498292188655,0.3735175028463522,0.059,0.508,0.2514771062764399,0.606775896301938,1.8667975877882348,1.0,2.5276515125572714
8552e2b3fffffff,17508.260198140808,51.106878705354255,2214.716604068187,0.0,0.0,0.0,0.47955137083748434,1.0127291887947527,0.01095885779971002,4.544288601499403,0.34070476897482943,0.059000000000000004,0.5080000000000001,0.26332533455868096,0.6726168963802229,1.6756033176065073,1.0,4.206509461017361
8552e2b7fffffff,10336.005390278176,13.006010514586459,482.2331056716294,0.0,0.0,0.0,0.3032801785560663,0.12235899010471753,0.11345842359720257,0.08422730471457524,0.3989471586910679,0.059210708500966235,0.5075461663056112,0.5650114755803979,0.935156929978912,2.704842602464809,1.0000000000000002,3.89833373614032
8552e2bbfffffff,36999.74698819036,106.32525050805317,2487.6823341875806,0.0,0.0,0.0,0.13658723444446996,2.523513298148936,1.4647830370245853,0.855470731915765,0.3874005231850915,0.059000000000000004,0.508,0.20378914682624744,0.5500184279140715,1.2597932694668663,1.0,2.27616544576843
8552e2c3fffffff,78516.45008972271,314.8602141210615,12418.46422629626,0.0,0.8381517188355779,0.0,0.05488719340501512,44.03311769919459,25.570318976290515,23.697930899108634,0.3873474564228428,0.059,0.508,0.015420543924968944,0.12070392033420431,0.4421879734616473,1.0,1.0069238550995323
8552e2c7fffffff,51153.0,53.16587957,2580.0,0.0,0.0,0.0,0.114147753,3.0,3.0,1.0,0.35,0.059,0.508,0.04,0.54,0.93,1.0,2.48
8552e2cbfffffff,62491.528583017796,195.55931059322313,4845.342629958381,0.0,0.09317773552953054,0.0,0.6973938677226711,28.95771177045875,1.0316934165969314,1.8204055191220672,0.36716099606087904,0.11413726379940103,0.5330238351089589,0.1846912407760417,0.36799661949117335,0.9563785968110231,0.9999999999999998,1.9320199347980154
8552e2cffffffff,75240.5227005888,102.37564837054316,2699.458011988568,0.0,0.12026764741191301,0.0,0.5534536348522995,39.34506752423051,4.327501578709475,5.288026938632086,0.3221609026251575,0.14720806222692487,0.548032889779912,0.1113685726498152,0.40380481460238915,0.9468193269650989,1.0,1.822273587967759
8552e2d3fffffff,43748.318523270565,76.14701554187914,3011.807447519944,0.0,0.8471112760712765,0.0,0.162717216971963,22.696368121148538,44.59286578876065,11.58864640758313,0.35285180793376697,0.059,0.508,0.04044296046151977,0.25765791687238226,1.1883528654507496,1.0,3.8512349032591495
8552e2d7fffffff,43278.63120060013,52.37774926410774,2102.641236743015,0.0,0.3167972522554541,0.0,0.16952694741100527,11.186259305019526,20.133871421873632,4.423154927700826,0.35,0.059,0.508,0.04423879808964391,0.3862588072595533,1.1663977554885032,1.0,3.29841563541271
8552e2dbfffffff,66944.78405565594,260.28814047466085,4736.627044883336,0.0,0.7037990627779668,0.0,0.19460773719871396,4.3938954907055265,3.802718728659484,0.6983790412218879,0.35411033655906154,0.05899507870988057,0.5081377961233439,0.02707354734955517,0.16626561358682426,0.7923400428947117,1.0,1.3474039835733642
8552e303fffffff,43335.50201263596,41.944814697504704,1109.570568574863,0.0,0.0,0.011347540515224595,0.07322665899410223,80.0138485570343,113.85961634613007,0.0,0.347466074186334,0.16890861050732753,0.32764885317167897,0.08017918504322241,0.4577083718304791,1.5017953074546304,1.0,3.492347286837807
8552e307fffffff,43207.44970495463,28.50999318059392,790.8923081700818,0.0,0.0,0.18986852248451816,0.17782311987882005,57.29979987041846,66.95225489425368,0.0,0.32113854323533775,0.16959346025554972,0.3268405059278758,0.11686693181900476,0.580656222984602,1.4247625831772046,1.0000000000000002,3.31587346353894
8552e30bfffffff,51744.0,46.97877094,1346.0,0.0,0.0,0.015653989,0.101016543,110.0,157.0,0.0,0.35,0.172,0.324,0.04,0.41,1.41,1.0,3.52
8552e30ffffffff,51244.735078341044,46.811406810625506,1323.0886191661348,0.0,0.0,0.024580709148312424,0.10030631545162139,106.84831259852704,152.20956297802408,0.0,0.34889830622765483,0.172,0.324,0.041352309239693234,0.40930870702371386,1.4241420391160757,1.0,3.546761901546569
8552e313fffffff,21513.0,28.26645792,561.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.172,0.324,0.21,0.6,1.95,1.0,3.18
8552e317fffffff,20590.267732457676,30.10012903978147,282.2356350488475,0.0,0.0,0.00019239535180427025,0.0012415438217400175,2.3396644999984,2.643500597649035,0.0,0.31430539511743305,0.12845258204326832,0.37540023103089637,0.11510464230532841,0.5334145162113823,1.143803980630508,1.0,4.112238496946736
8552e31bfffffff,77063.80768234676,44.511780881745096,7650.693980672185,0.0,0.0,0.0022548297804883327,0.030231208694112707,40.87171983436417,33.81584054386832,1.1790808038083045,0.35,0.172,0.32399999999999995,0.09118641853414323,0.425246945049688,1.6364012317851395,0.9999999999999998,3.122856961979637
8552e323fffffff,37529.172881554834,12.053572831389726,462.42167810008675,0.0,0.0,0.6546460055853807,0.17660769999608633,17.14317776278666,5.761370395355564,0.0,0.32380685197677783,0.172,0.324,0.13714766644179993,0.5485906657671997,1.2704997026043552,1.0,3.1557046671164004
8552e327fffffff,37014.3738404309,10.721335287614224,508.1264794111595,0.0,0.0,0.8882169977754926,0.12106574481988873,15.017373050643743,9.304378248927094,0.0,0.34152189124463544,0.172,0.324,0.10526059575965616,0.4210423830386246,1.114607357047208,1.0,3.2194788084806873
