,h3_05,worldpop2023_sum,adj_at_least_one,adj_exposed_airpol15_pop,adj_exposed_heat32_pop,adj_exposed_drought20_pop,adj_exposed_flood5_pop
731,85524ad3fffffff,235.2122901,257.0,257.0,257.0,0.0,0.0
732,85524ad7fffffff,321.0044505,347.0,347.0,347.0,0.0,0.0
733,85524adbfffffff,420.83498853000003,471.0,471.0,471.0,0.0,0.0
734,85524c03fffffff,81.79127500000001,89.0,89.0,89.0,0.0,0.0
735,85524c0bfffffff,220.89208933,239.0,239.0,239.0,0.0,0.0
736,85524c0ffffffff,266.496557,290.0,290.0,290.0,0.0,0.0
737,85524c13fffffff,43.626564606,50.0,50.0,50.0,0.0,0.0
738,85524c1bfffffff,43.90750059,49.0,49.0,49.0,0.0,0.0
739,85524c2bfffffff,0.0,0.0,0.0,0.0,0.0,0.0
740,85524c3bfffffff,,,,,,
741,85524c43fffffff,138.80662157,152.0,152.0,152.0,0.0,0.0
742,85524c47fffffff,319.28377389,348.0,348.0,348.0,0.0,0.0
743,85524c4bfffffff,50.796989533,0.0,54.0,0.0,0.0,0.0
744,85524c4ffffffff,142.41806709000002,0.0,161.0,0.0,0.0,0.0
745,85524c53fffffff,72.91444805,79.0,79.0,79.0,0.0,0.0
746,85524c57fffffff,246.68107919,267.0,267.0,267.0,0.0,0.0
747,85524c5bfffffff,71.643210449,78.0,78.0,78.0,0.0,0.0
748,85524c63fffffff,175.78203359999998,0.0,195.0,0.0,0.0,0.0
749,85524c67fffffff,9.634088914,0.0,10.0,0.0,0.0,0.0
750,85524c6bfffffff,131.11195848699998,0.0,145.0,0.0,0.0,0.0
751,85524c6ffffffff,163.331275716,0.0,179.0,0.0,0.0,0.0
752,85524c73fffffff,78.58855083,84.0,84.0,84.0,0.0,0.0
753,85524c77fffffff,84.249093047,93.0,93.0,93.0,0.0,0.0
754,85524c7bfffffff,130.06136131,0.0,140.0,0.0,0.0,0.0
755,85524c8bfffffff,,,,,,
756,85524cc3fffffff,175.09138905,189.0,189.0,189.0,0.0,0.0
757,85524cc7fffffff,97.74155095,104.0,104.0,104.0,0.0,0.0
758,85524ccbfffffff,168.14433529000001,183.0,183.0,183.0,0.0,0.0
759,85524ccffffffff,184.30249019,202.0,202.0,202.0,0.0,0.0
760,85524cd3fffffff,176.98218555,194.0,194.0,194.0,0.0,0.0
761,85524cd7fffffff,1908.63608488,2052.0,2052.0,2052.0,0.0,0.0
762,85524cdbfffffff,94.76895013200001,104.0,104.0,104.0,0.0,0.0
763,85524e03fffffff,241.9426363,267.0,267.0,267.0,0.0,0.0
764,85524e07fffffff,437.37531461,342.0,469.0,342.0,0.0,0.0
765,85524e0bfffffff,313.87371435,347.0,347.0,347.0,0.0,264.0
766,85524e0ffffffff,817.7307814,889.0,889.0,889.0,0.0,572.0
767,85524e13fffffff,152.66102098,0.0,164.0,0.0,0.0,0.0
768,85524e17fffffff,202.97884943999998,0.0,223.0,0.0,0.0,0.0
769,85524e1bfffffff,103.8558096,115.0,115.0,115.0,0.0,0.0
770,85524e23fffffff,263.289109141,293.0,293.0,293.0,0.0,0.0
771,85524e27fffffff,1450.88365634,974.0,1489.0,974.0,0.0,0.0
772,85524e2bfffffff,405.8626931,427.0,427.0,427.0,0.0,0.0
773,85524e2ffffffff,2392.2038229,2556.0,2556.0,2556.0,0.0,0.0
774,85524e33fffffff,556.2878827,218.0,609.0,218.0,0.0,0.0
775,85524e37fffffff,732.4199972000001,160.0,794.0,160.0,0.0,0.0
776,85524e3bfffffff,878.6628760000001,969.0,969.0,969.0,0.0,0.0
777,85524e43fffffff,139.21292617,150.0,150.0,150.0,0.0,0.0
778,85524e47fffffff,330.53687924,361.0,361.0,361.0,0.0,0.0
779,85524e4bfffffff,116.163746871,126.0,126.0,126.0,0.0,0.0
780,85524e4ffffffff,205.05491424000002,226.0,226.0,226.0,0.0,0.0
781,85524e53fffffff,150.89055932,167.0,167.0,167.0,0.0,0.0
782,85524e57fffffff,44.54297648,48.0,48.0,48.0,0.0,0.0
783,85524e5bfffffff,146.90949986,161.0,161.0,161.0,0.0,0.0
784,85524e63fffffff,349.8504879,383.0,383.0,383.0,0.0,0.0
785,85524e67fffffff,2108.6812531,2117.0,2117.0,2117.0,0.0,0.0
786,85524e6bfffffff,807.0019889,876.0,876.0,876.0,0.0,238.0
787,85524e6ffffffff,890.378362,979.0,979.0,979.0,0.0,339.0
788,85524e73fffffff,269.7596044,293.0,293.0,293.0,0.0,0.0
789,85524e77fffffff,633.6307223,716.0,716.0,716.0,0.0,0.0
790,85524e7bfffffff,132.4068511,144.0,144.0,144.0,0.0,0.0
791,85524e83fffffff,151.76180405,0.0,173.0,0.0,0.0,0.0
792,85524e87fffffff,69.799703079,0.0,78.0,0.0,0.0,0.0
793,85524e8bfffffff,256.01579294,0.0,282.0,0.0,0.0,0.0
794,85524e8ffffffff,128.72659217,0.0,143.0,0.0,0.0,0.0
795,85524e93fffffff,356.7256452,261.0,385.0,261.0,0.0,0.0
796,85524e97fffffff,158.6535317,54.0,170.0,54.0,0.0,0.0
797,85524e9bfffffff,201.04096606,0.0,214.0,0.0,0.0,0.0
798,85524ea3fffffff,197.26502955,0.0,213.0,0.0,0.0,0.0
799,85524ea7fffffff,192.39333481,0.0,211.0,0.0,0.0,0.0
800,85524eabfffffff,100.41092117,0.0,110.0,0.0,0.0,0.0
801,85524eaffffffff,259.31922551,0.0,281.0,0.0,0.0,0.0
802,85524eb3fffffff,125.15189624000001,0.0,137.0,0.0,0.0,0.0
803,85524eb7fffffff,218.86292464000002,0.0,233.0,0.0,0.0,0.0
804,85524ebbfffffff,269.176089723,0.0,293.0,0.0,0.0,0.0
805,85524ec3fffffff,107.31787912,62.0,117.0,62.0,0.0,0.0
806,85524ec7fffffff,395.55637055,0.0,433.0,0.0,0.0,0.0
807,85524ecbfffffff,193.53966931,213.0,213.0,213.0,0.0,0.0
808,85524ecffffffff,266.17804252999997,200.0,291.0,200.0,0.0,0.0
809,85524ed3fffffff,112.056704873,0.0,122.0,0.0,0.0,0.0
810,85524ed7fffffff,71.8155338,0.0,77.0,0.0,0.0,0.0
811,85524edbfffffff,88.75406929,0.0,95.0,0.0,0.0,0.0
812,85525003fffffff,67.094275751,0.0,73.0,0.0,0.0,0.0
813,85525007fffffff,79.52466564,0.0,87.0,0.0,0.0,0.0
814,8552500bfffffff,176.837777209,0.0,198.0,0.0,0.0,0.0
815,8552500ffffffff,73.98184737599999,0.0,81.0,0.0,0.0,0.0
816,85525013fffffff,26.662333383,0.0,30.0,0.0,0.0,0.0
817,85525017fffffff,34.01305633,17.0,37.0,0.0,0.0,17.0
818,8552501bfffffff,108.3243109,0.0,118.0,0.0,0.0,0.0
819,85525023fffffff,269.908731643,0.0,294.0,0.0,0.0,0.0
820,85525027fffffff,1365.290177091,0.0,1516.0,0.0,0.0,0.0
821,8552502bfffffff,480.456735683,0.0,529.0,0.0,0.0,0.0
822,8552502ffffffff,878.0801088999999,0.0,921.0,0.0,0.0,0.0
823,85525033fffffff,60.18766898,0.0,63.0,0.0,0.0,0.0
824,85525037fffffff,267.27083282,0.0,295.0,0.0,0.0,0.0
825,8552503bfffffff,134.70786178,0.0,155.0,0.0,0.0,0.0
826,85525043fffffff,133.103110943,0.0,149.0,0.0,0.0,0.0
827,85525047fffffff,311.2066018,0.0,329.0,0.0,0.0,0.0
828,8552504bfffffff,545.81465217,0.0,616.0,0.0,0.0,0.0
829,8552504ffffffff,2002.2392650000002,0.0,2170.0,0.0,0.0,0.0
830,85525053fffffff,229.14391733,0.0,253.0,0.0,0.0,0.0
831,85525057fffffff,136.10456485,58.0,148.0,0.0,0.0,58.0
832,8552505bfffffff,274.6123848,0.0,301.0,0.0,0.0,0.0
833,85525063fffffff,1423.7867365,0.0,1555.0,0.0,0.0,0.0
834,85525067fffffff,4842.813388,4592.0,5314.0,0.0,0.0,4592.0
835,8552506bfffffff,1463.2393253999999,0.0,1570.0,0.0,0.0,0.0
836,8552506ffffffff,11785.645876,0.0,13153.0,0.0,0.0,0.0
837,85525073fffffff,941.434447,0.0,1045.0,0.0,0.0,0.0
838,85525077fffffff,974.7461764,0.0,1064.0,0.0,0.0,0.0
839,8552507bfffffff,892.6646833,0.0,991.0,0.0,0.0,0.0
840,85525083fffffff,17.871915735,9.0,19.0,0.0,0.0,9.0
841,85525087fffffff,62.117455666000005,30.0,69.0,0.0,0.0,30.0
842,8552508bfffffff,22.362031985999998,1.0,25.0,0.0,0.0,1.0
843,8552508ffffffff,26.895180557,27.0,29.0,0.0,0.0,27.0
844,85525093fffffff,17.188955018,0.0,19.0,0.0,0.0,0.0
845,85525097fffffff,7.662633148,0.0,8.0,0.0,0.0,0.0
846,8552509bfffffff,14.910588356000002,9.0,16.0,0.0,0.0,9.0
847,855250a3fffffff,73.21583777,0.0,81.0,0.0,0.0,0.0
848,855250a7fffffff,71.36638345,0.0,77.0,0.0,0.0,0.0
849,855250abfffffff,99.3142536,0.0,109.0,0.0,0.0,0.0
850,855250affffffff,109.4552875,0.0,121.0,0.0,0.0,0.0
851,855250b3fffffff,52.44228678,56.0,56.0,0.0,0.0,56.0
852,855250b7fffffff,41.86898534,0.0,46.0,0.0,0.0,0.0
853,855250bbfffffff,16.95710353,0.0,18.0,0.0,0.0,0.0
854,855250c3fffffff,36.542538563,0.0,41.0,0.0,0.0,0.0
855,855250c7fffffff,31.660327294,34.0,35.0,0.0,0.0,34.0
856,855250cbfffffff,42.999202073,0.0,48.0,0.0,0.0,0.0
857,855250cffffffff,48.703740816,35.0,54.0,0.0,0.0,35.0
858,855250d3fffffff,30.06986312,35.0,35.0,0.0,0.0,35.0
859,855250d7fffffff,32.041386984,0.0,35.0,0.0,0.0,0.0
860,855250dbfffffff,28.730823,0.0,31.0,0.0,0.0,0.0
861,85525103fffffff,233.39263139,0.0,257.0,0.0,0.0,0.0
862,85525107fffffff,435.2667237,473.0,473.0,473.0,0.0,0.0
863,8552510bfffffff,1820.0908103000002,2079.0,2079.0,2079.0,0.0,1009.0
864,8552510ffffffff,1446.865095,1576.0,1576.0,1576.0,0.0,1576.0
865,85525113fffffff,275.49729019999995,0.0,293.0,0.0,0.0,0.0
866,85525117fffffff,433.36125459999994,0.0,465.0,0.0,0.0,0.0
867,8552511bfffffff,95.670810591,0.0,106.0,0.0,0.0,0.0
868,85525123fffffff,932.9845935,956.0,956.0,956.0,0.0,956.0
869,85525127fffffff,347.25894089999997,378.0,378.0,378.0,0.0,244.0
870,8552512bfffffff,281.367886,311.0,311.0,311.0,0.0,160.0
871,8552512ffffffff,896.6435105,986.0,986.0,986.0,0.0,383.0
872,85525133fffffff,871.895307,957.0,957.0,957.0,0.0,181.0
873,85525137fffffff,284.7250342,311.0,311.0,311.0,0.0,311.0
874,8552513bfffffff,1827.8056642000001,2038.0,2038.0,2038.0,0.0,2038.0
875,85525143fffffff,74758.520093,71993.0,79856.0,71993.0,47188.0,10261.0
876,85525147fffffff,16691.3874428,18103.0,18450.0,18103.0,0.0,16167.0
877,8552514bfffffff,89683.51721389999,76097.0,96543.0,71981.0,76097.0,57161.0
878,8552514ffffffff,6166.015502599999,5826.0,6747.0,0.0,5826.0,5826.0
879,85525153fffffff,1118.4704205,0.0,1243.0,0.0,0.0,0.0
880,85525157fffffff,980.2754047999999,232.0,1049.0,232.0,0.0,0.0
881,8552515bfffffff,14731.81474661,13252.0,17037.0,0.0,0.0,13252.0
882,85525163fffffff,666.56178348,169.0,748.0,169.0,0.0,0.0
883,85525167fffffff,154.19291092999998,168.0,168.0,168.0,0.0,168.0
884,8552516bfffffff,2311.052614,0.0,2513.0,0.0,0.0,0.0
885,8552516ffffffff,980.7158736900001,580.0,1071.0,580.0,0.0,364.0
886,85525173fffffff,2156.0846615,1804.0,2222.0,1804.0,0.0,1643.0
887,85525177fffffff,224.5060573,250.0,250.0,250.0,0.0,134.0
888,8552517bfffffff,672.5637484,0.0,721.0,0.0,0.0,0.0
889,85525183fffffff,165.65934653,0.0,177.0,0.0,0.0,0.0
890,85525187fffffff,165.22283961899998,0.0,185.0,0.0,0.0,0.0
891,8552518bfffffff,231.66185981,0.0,257.0,0.0,0.0,0.0
892,8552518ffffffff,356.11296071000004,0.0,392.0,0.0,0.0,0.0
893,85525193fffffff,105.5926794,0.0,114.0,0.0,0.0,0.0
894,85525197fffffff,370.18132342,0.0,410.0,0.0,0.0,0.0
895,8552519bfffffff,40.630673207,0.0,46.0,0.0,0.0,0.0
896,855251a3fffffff,275.1183317,0.0,300.0,0.0,0.0,0.0
897,855251a7fffffff,176.24380079000002,0.0,192.0,0.0,0.0,0.0
898,855251abfffffff,157.2169746,0.0,169.0,0.0,0.0,0.0
899,855251affffffff,210.110615,229.0,229.0,229.0,0.0,0.0
900,855251b3fffffff,162.112300045,0.0,180.0,0.0,0.0,0.0
901,855251b7fffffff,154.93171498,0.0,168.0,0.0,0.0,0.0
902,855251bbfffffff,839.38094697,0.0,910.0,0.0,0.0,0.0
903,855251c3fffffff,168.269888407,0.0,186.0,0.0,0.0,0.0
904,855251c7fffffff,340.95075463,0.0,368.0,0.0,0.0,0.0
905,855251cbfffffff,500.737515546,0.0,534.0,0.0,0.0,0.0
906,855251cffffffff,351.78874817,353.0,386.0,0.0,0.0,353.0
907,855251d3fffffff,86.14558101,0.0,95.0,0.0,0.0,0.0
908,855251d7fffffff,53.53737142,0.0,65.0,0.0,0.0,0.0
909,855251dbfffffff,119.04917894,0.0,129.0,0.0,0.0,0.0
910,85525203fffffff,2524.466978267,1733.0,2831.0,1733.0,0.0,0.0
911,85525207fffffff,2401.58272483,291.0,2647.0,291.0,0.0,0.0
912,8552520bfffffff,1078.1343688700001,0.0,1205.0,0.0,0.0,0.0
913,8552520ffffffff,3326.9951136,0.0,3674.0,0.0,0.0,0.0
914,85525213fffffff,226.8456701,246.0,246.0,246.0,0.0,0.0
915,85525217fffffff,1823.4137432000002,1973.0,1973.0,1973.0,0.0,0.0
916,8552521bfffffff,1669.58806769,957.0,1842.0,957.0,0.0,330.0
917,85525223fffffff,10370.820884454999,0.0,11480.0,0.0,0.0,0.0
918,85525227fffffff,2385.604284335,0.0,3052.0,0.0,0.0,0.0
919,8552522bfffffff,7040.92911075,0.0,8244.0,0.0,0.0,0.0
920,8552522ffffffff,6986.7503388000005,0.0,6974.0,0.0,0.0,0.0
921,85525233fffffff,2647.75446545,0.0,2860.0,0.0,0.0,0.0
922,85525237fffffff,4888.1381707,5337.0,6240.0,0.0,0.0,5337.0
923,8552523bfffffff,3858.1206149,0.0,4320.0,0.0,0.0,0.0
924,85525243fffffff,892.5554339,0.0,979.0,0.0,0.0,0.0
925,85525247fffffff,3361.4766208600004,0.0,3747.0,0.0,0.0,0.0
926,8552524bfffffff,1653.5615369,0.0,1847.0,0.0,0.0,0.0
927,8552524ffffffff,1450.4040162410001,0.0,1608.0,0.0,0.0,0.0
928,85525253fffffff,706.1364352,386.0,787.0,386.0,0.0,0.0
929,85525257fffffff,1610.7149325,0.0,1737.0,0.0,0.0,0.0
930,8552525bfffffff,642.8132805,0.0,714.0,0.0,0.0,0.0
931,85525263fffffff,5009.755173538,0.0,5499.0,0.0,0.0,0.0
932,85525267fffffff,3519.322298008,0.0,4023.0,0.0,0.0,0.0
933,8552526bfffffff,1252.5045117,0.0,1436.0,0.0,0.0,0.0
934,8552526ffffffff,2867.961876361,0.0,3076.0,0.0,0.0,0.0
935,85525273fffffff,2449.6786796,0.0,2669.0,0.0,0.0,0.0
936,85525277fffffff,4038.12385,0.0,4362.0,0.0,0.0,0.0
937,8552527bfffffff,1286.624800516,0.0,1476.0,0.0,0.0,0.0
938,85525283fffffff,827.0427862,0.0,883.0,0.0,0.0,0.0
939,85525287fffffff,899.92845431,0.0,991.0,0.0,0.0,0.0
940,8552528bfffffff,1040.7984358,946.0,1142.0,946.0,0.0,0.0
941,8552528ffffffff,949.8891175000001,0.0,1064.0,0.0,0.0,0.0
942,85525293fffffff,277.223651364,0.0,322.0,0.0,0.0,0.0
943,85525297fffffff,817.41695986,0.0,917.0,0.0,0.0,0.0
944,8552529bfffffff,167.704306,0.0,179.0,0.0,0.0,0.0
945,855252a3fffffff,1879.6856909,1289.0,2055.0,1289.0,0.0,0.0
946,855252a7fffffff,9851.979530259,8533.0,10864.0,8533.0,0.0,8533.0
947,855252abfffffff,3181.80692086,3415.0,3433.0,3415.0,0.0,0.0
948,855252affffffff,2188.239144141,1535.0,2456.0,1535.0,0.0,0.0
949,855252b3fffffff,1039.54702515,0.0,1149.0,0.0,0.0,0.0
950,855252b7fffffff,1064.344985329,0.0,1216.0,0.0,0.0,0.0
951,855252bbfffffff,1142.0849569,0.0,1270.0,0.0,0.0,0.0
952,855252c3fffffff,351.88152558999997,383.0,383.0,383.0,0.0,102.0
953,855252c7fffffff,368.03337550000003,400.0,400.0,400.0,0.0,248.0
954,855252cbfffffff,268.66166275,311.0,311.0,311.0,0.0,16.0
955,855252cffffffff,591.10394964,645.0,645.0,645.0,0.0,645.0
956,855252d3fffffff,368.73921272,80.0,408.0,80.0,0.0,0.0
957,855252d7fffffff,362.7302788,399.0,399.0,399.0,0.0,175.0
958,855252dbfffffff,173.84481481,91.0,189.0,91.0,0.0,0.0
959,85525303fffffff,528.51057667,0.0,568.0,0.0,0.0,0.0
960,85525307fffffff,1399.1712954,1026.0,1537.0,0.0,0.0,1026.0
961,8552530bfffffff,1603.5742685,0.0,1824.0,0.0,0.0,0.0
962,8552530ffffffff,2268.26542513,1074.0,2497.0,0.0,0.0,1074.0
963,85525313fffffff,2742.7986466,0.0,3000.0,0.0,0.0,0.0
964,85525317fffffff,1660.451987429,0.0,1795.0,0.0,0.0,0.0
965,8552531bfffffff,1817.5077975,1360.0,1941.0,0.0,0.0,1360.0
966,85525323fffffff,1038.3800543300001,357.0,1165.0,0.0,0.0,357.0
967,85525327fffffff,702.7138212,0.0,758.0,0.0,0.0,0.0
968,8552532bfffffff,993.92515059,0.0,1120.0,0.0,0.0,0.0
969,8552532ffffffff,2830.05316,0.0,3025.0,0.0,0.0,0.0
970,85525333fffffff,2012.1155386,1135.0,2254.0,0.0,0.0,1135.0
971,85525337fffffff,4688.10392023,0.0,5159.0,0.0,0.0,0.0
972,8552533bfffffff,852.4279148,947.0,947.0,0.0,0.0,947.0
973,85525343fffffff,20700.464803,15950.0,23273.0,0.0,0.0,15950.0
974,85525347fffffff,3176.30764197,2424.0,3446.0,0.0,0.0,2424.0
975,8552534bfffffff,3279.620339,0.0,3600.0,0.0,0.0,0.0
976,8552534ffffffff,17894.731183,19347.0,19347.0,0.0,0.0,19347.0
977,85525353fffffff,1760.62667567,0.0,1886.0,0.0,0.0,0.0
978,85525357fffffff,3991.61549835,4400.0,4476.0,0.0,0.0,4400.0
979,8552535bfffffff,696.48869554,0.0,803.0,0.0,0.0,0.0
980,85525363fffffff,1648.06047227,0.0,1966.0,0.0,0.0,0.0
981,85525367fffffff,1207.7370163,0.0,1333.0,0.0,0.0,0.0
982,8552536bfffffff,1065.9063133,0.0,1153.0,0.0,0.0,0.0
983,8552536ffffffff,1831.51835955,0.0,1939.0,0.0,0.0,0.0
984,85525373fffffff,1798.7575716000001,0.0,2007.0,0.0,0.0,0.0
985,85525377fffffff,466.52182798900003,0.0,511.0,0.0,0.0,0.0
986,8552537bfffffff,2337.246155,1455.0,2648.0,0.0,0.0,1455.0
987,85525383fffffff,59001.8339331,48688.0,64049.0,0.0,48688.0,0.0
988,85525387fffffff,2142.6330363099996,0.0,2303.0,0.0,0.0,0.0
989,8552538bfffffff,1300.0755078,0.0,1419.0,0.0,0.0,0.0
990,8552538ffffffff,4561.2744266,0.0,5206.0,0.0,0.0,0.0
991,85525393fffffff,13541.8372547,0.0,15776.0,0.0,0.0,0.0
992,85525397fffffff,112498.8474935,118169.0,123521.0,0.0,118169.0,65546.0
993,8552539bfffffff,68405.345325,24536.0,72230.0,0.0,24536.0,24536.0
994,855253a3fffffff,5073.301404392,0.0,5578.0,0.0,0.0,0.0
995,855253a7fffffff,3865.3392437680004,0.0,4332.0,0.0,0.0,0.0
996,855253abfffffff,8306.204711999999,8863.0,8863.0,0.0,0.0,8863.0
997,855253affffffff,3991.5163030000003,0.0,4362.0,0.0,0.0,0.0
998,855253b3fffffff,11366.6690656,12617.0,12819.0,0.0,0.0,12617.0
999,855253b7fffffff,2643.8907520000002,0.0,2867.0,0.0,0.0,0.0
1000,855253bbfffffff,5943.09842042,6588.0,6674.0,0.0,0.0,6588.0
1001,855253c3fffffff,12953.693766181,12841.0,14105.0,0.0,0.0,12841.0
1002,855253c7fffffff,1853.87108736,0.0,2039.0,0.0,0.0,0.0
1003,855253cbfffffff,20055.343309,9945.0,21770.0,0.0,0.0,9945.0
1004,855253cffffffff,4024.2268749,2476.0,4361.0,0.0,0.0,2476.0
1005,855253d3fffffff,22530.677365,19880.0,25136.0,19880.0,0.0,0.0
1006,855253d7fffffff,9121.344232,0.0,10810.0,0.0,0.0,0.0
1007,855253dbfffffff,3363.8341737,1193.0,3558.0,0.0,0.0,1193.0
1008,85525403fffffff,4.990555213,0.0,5.0,0.0,0.0,0.0
1009,85525407fffffff,5.457162983,0.0,6.0,0.0,0.0,0.0
1010,8552540bfffffff,8.980838151,0.0,10.0,0.0,0.0,0.0
1011,8552540ffffffff,5.146858495,0.0,6.0,0.0,0.0,0.0
1012,85525413fffffff,3.2575916659999997,0.0,4.0,0.0,0.0,0.0
1013,85525417fffffff,7.542367487,2.0,8.0,2.0,0.0,0.0
1014,8552541bfffffff,3.520014958,0.0,4.0,0.0,0.0,0.0
1015,85525423fffffff,3.126720474,3.0,3.0,0.0,0.0,3.0
1016,85525427fffffff,6.11841317,0.0,6.0,0.0,0.0,0.0
1017,8552542bfffffff,14.248944648,15.0,15.0,0.0,0.0,15.0
1018,8552542ffffffff,21.837192198000004,0.0,24.0,0.0,0.0,0.0
1019,85525433fffffff,6.721781053,4.0,8.0,0.0,0.0,4.0
1020,85525437fffffff,3.427967705,2.0,4.0,0.0,0.0,2.0
1021,8552543bfffffff,7.757149502000001,3.0,9.0,0.0,0.0,3.0
1022,85525443fffffff,11.229296902,0.0,12.0,0.0,0.0,0.0
1023,85525447fffffff,8.76303714,0.0,9.0,0.0,0.0,0.0
1024,8552544bfffffff,23.751497711,0.0,26.0,0.0,0.0,0.0
1025,8552544ffffffff,8.238489847,0.0,9.0,0.0,0.0,0.0
1026,85525453fffffff,9.110686901,0.0,10.0,0.0,0.0,0.0
1027,85525457fffffff,2.058902177,0.0,2.0,0.0,0.0,0.0
1028,8552545bfffffff,17.614410158,0.0,20.0,0.0,0.0,0.0
1029,85525463fffffff,17.574862127,0.0,20.0,0.0,0.0,0.0
1030,85525467fffffff,18.484145468,10.0,20.0,0.0,0.0,10.0
1031,8552546bfffffff,31.727646692999997,0.0,35.0,0.0,0.0,0.0
1032,8552546ffffffff,19.173974759,14.0,20.0,0.0,0.0,14.0
1033,85525473fffffff,3.337868254,0.0,4.0,0.0,0.0,0.0
1034,85525477fffffff,20.322801458,0.0,22.0,0.0,0.0,0.0
1035,8552547bfffffff,3.603305754,0.0,4.0,0.0,0.0,0.0
1036,85525483fffffff,4.607025221000001,4.0,6.0,4.0,0.0,0.0
1037,85525487fffffff,2.816907307,4.0,4.0,4.0,0.0,0.0
1038,8552548bfffffff,3.387615761,0.0,4.0,0.0,0.0,0.0
1039,8552548ffffffff,4.674793182,4.0,6.0,4.0,0.0,0.0
1040,85525493fffffff,7.311194969,9.0,9.0,9.0,0.0,0.0
1041,85525497fffffff,4.56976811,5.0,5.0,5.0,0.0,0.0
1042,8552549bfffffff,3.4244599549999997,0.0,4.0,0.0,0.0,0.0
1043,855254a3fffffff,6.439009618,8.0,8.0,8.0,0.0,8.0
1044,855254a7fffffff,2.84690281,3.0,3.0,3.0,0.0,0.0
1045,855254abfffffff,1.972280956,0.0,2.0,0.0,0.0,0.0
1046,855254affffffff,3.1862715909999997,4.0,4.0,4.0,0.0,2.0
1047,855254b3fffffff,1.497553191,2.0,2.0,2.0,0.0,0.0
1048,855254b7fffffff,17.233003293,18.0,18.0,18.0,0.0,18.0
1049,855254bbfffffff,3.053945087,4.0,4.0,4.0,0.0,4.0
1050,855254c3fffffff,5.81662648,0.0,8.0,0.0,0.0,0.0
1051,855254c7fffffff,3.9910453699999997,0.0,4.0,0.0,0.0,0.0
1052,855254cbfffffff,8.095685035,0.0,9.0,0.0,0.0,0.0
1053,855254cffffffff,8.6983064,0.0,9.0,0.0,0.0,0.0
1054,855254d3fffffff,,,,,,
1055,855254d7fffffff,4.217951953,0.0,5.0,0.0,0.0,0.0
1056,855254dbfffffff,,,,,,
1057,85525503fffffff,17.627020585,8.0,19.0,0.0,0.0,8.0
1058,85525507fffffff,17.476499528,19.0,19.0,0.0,0.0,19.0
1059,8552550bfffffff,13.262842744,0.0,14.0,0.0,0.0,0.0
1060,8552550ffffffff,12.033297543,9.0,13.0,0.0,0.0,9.0
1061,85525513fffffff,3.211346153,3.0,3.0,3.0,0.0,0.0
1062,85525517fffffff,11.308280822,8.0,13.0,8.0,0.0,0.0
1063,8552551bfffffff,12.411678569,0.0,13.0,0.0,0.0,0.0
1064,85525523fffffff,31.02516155,0.0,34.0,0.0,0.0,0.0
1065,85525527fffffff,69.73443325,0.0,74.0,0.0,0.0,0.0
1066,8552552bfffffff,48.79327368,0.0,54.0,0.0,0.0,0.0
1067,8552552ffffffff,48.08439634,0.0,54.0,0.0,0.0,0.0
1068,85525533fffffff,31.073831249999998,34.0,34.0,0.0,0.0,34.0
1069,85525537fffffff,49.03467913,0.0,54.0,0.0,0.0,0.0
1070,8552553bfffffff,45.140375025,21.0,49.0,0.0,0.0,21.0
1071,85525543fffffff,11.444163703000001,4.0,13.0,0.0,0.0,4.0
1072,85525547fffffff,34.609371949,0.0,37.0,0.0,0.0,0.0
1073,8552554bfffffff,14.613817966000001,15.0,15.0,0.0,0.0,15.0
1074,8552554ffffffff,25.444745779999998,29.0,29.0,0.0,0.0,29.0
1075,85525553fffffff,9.099846644,10.0,10.0,0.0,0.0,10.0
1076,85525557fffffff,19.575632876,6.0,22.0,0.0,0.0,6.0
1077,8552555bfffffff,13.909048811,0.0,15.0,0.0,0.0,0.0
1078,85525563fffffff,15.86025622,0.0,18.0,0.0,0.0,0.0
1079,85525567fffffff,36.67504432,0.0,41.0,0.0,0.0,0.0
1080,8552556bfffffff,35.41520758,0.0,38.0,0.0,0.0,0.0
1081,8552556ffffffff,67.01028855999999,0.0,73.0,0.0,0.0,0.0
1082,85525573fffffff,31.89466962,21.0,35.0,0.0,0.0,21.0
1083,85525577fffffff,27.018525821,25.0,29.0,0.0,0.0,25.0
1084,8552557bfffffff,47.27273991,0.0,51.0,0.0,0.0,0.0
1085,85525583fffffff,10.408042069,11.0,11.0,11.0,0.0,0.0
1086,85525587fffffff,6.708736848000001,7.0,7.0,7.0,0.0,0.0
1087,8552558bfffffff,15.804174594000001,18.0,18.0,18.0,0.0,14.0
1088,8552558ffffffff,6.405346286,8.0,8.0,8.0,0.0,0.0
1089,85525593fffffff,8.75127005,10.0,10.0,10.0,0.0,4.0
1090,85525597fffffff,6.78916641,8.0,8.0,8.0,0.0,0.0
1091,8552559bfffffff,3.869169127,4.0,4.0,4.0,0.0,4.0
1092,855255a3fffffff,14.462474903,16.0,16.0,16.0,0.0,0.0
1093,855255a7fffffff,61.990777004,68.0,68.0,68.0,0.0,0.0
1094,855255abfffffff,15.691786408999999,17.0,17.0,17.0,0.0,16.0
1095,855255affffffff,30.210215339999998,32.0,32.0,32.0,0.0,15.0
1096,855255b3fffffff,11.101638593,12.0,12.0,12.0,0.0,7.0
1097,855255b7fffffff,6.192095467,7.0,7.0,7.0,0.0,0.0
